Training sample index,Branch count,Read accesses to global memory (per thread),Write accesses to global memory (per thread),Read accesses to local memory (per thread),Write accesses to local memory (per thread),Read accesses to constant memory (per thread),Arithmetic operations (per thread),Logic operations (per thread),Bitwise operations (per thread),Comparison operations (per thread),Pown operations (per thread),Sqrt operations (per thread),Hypot operations (per thread),Data size transf from host to device (bytes),Data size transf from device to host (bytes),Data size allocated locally (bytes),Global work size dim 1 (number of threads),Global work size dim 2 (number of threads),Global work size dim 3 (number of threads),Local work size dim 1 (number of threads),Local work size dim 2 (number of threads),Local work size dim 3 (number of threads),Num groups,Loop iterations,Intra cache usage global,Inter cache usage global,Intra collision global,Intra cohaleshing global,Intra cache usage local,Intra collision local,Intra cohaleshing local,Cache Misses,Miss Ratio,Tahiti Compute units,Devastator compute units,Tahit batch count,Devastator batch count,Tahiti Completion Time (ms),Devastator Completion Time (ms),AMD A10-5800K APU with Radeon(tm) HD Graphics   Completion Time (ms)
0,0,2,1,0,0,0,1,0,0,0,0,0,0,128974848,64487424,0,16121856,1,1,128,1,1,125952,0,0.125,2,0,0.5,0,0,1,0,0,32,6,0,0,60.37,62.17,61.12
0,0,2,1,0,0,0,1,0,0,0,0,0,0,130023424,65011712,0,16252928,1,1,128,1,1,126976,0,0.125,2,0,0.5,0,0,1,0,0,32,6,0,0,69.65,64,54.83
0,0,2,1,0,0,0,1,0,0,0,0,0,0,131072000,65536000,0,16384000,1,1,128,1,1,128000,0,0.125,2,0,0.5,0,0,1,0,0,32,6,0,0,69.71,64.1,56.17
0,0,2,1,0,0,0,1,0,0,0,0,0,0,132120576,66060288,0,16515072,1,1,128,1,1,129024,0,0.125,2,0,0.5,0,0,1,0,0,32,6,0,0,68.96,64,62.65
0,0,2,1,0,0,0,1,0,0,0,0,0,0,133169152,66584576,0,16646144,1,1,128,1,1,130048,0,0.125,2,0,0.5,0,0,1,0,0,32,6,0,0,72.15,63.01,58.44
0,0,2,1,0,0,0,1,0,0,0,0,0,0,134217728,67108864,0,16777216,1,1,128,1,1,131072,0,0.125,2,0,0.5,0,0,1,0,0,32,6,0,0,74.81,66.31,60.32
1,1,64,1,0,0,0,128,0,0,1,0,0,0,16384,256,0,64,1,1,64,1,1,1,64,0.0625,1,0,1,0,0,1,63,0.984375,32,6,2,11,1.46,1.46,1.22
1,1,68,1,0,0,0,136,0,0,1,0,0,0,18496,272,0,128,1,1,64,1,1,2,68,0.0625,1,0,1,0,0,1,67,0.985294118,32,6,3,12,1.5,1.87,1.63
1,1,72,1,0,0,0,144,0,0,1,0,0,0,20736,288,0,128,1,1,64,1,1,2,72,0.0625,1,0,1,0,0,1,71,0.986111111,32,6,3,12,1.71,1.76,1.62
1,1,76,1,0,0,0,152,0,0,1,0,0,0,23104,304,0,128,1,1,64,1,1,2,76,0.0625,1,0,1,0,0,1,75,0.986842105,32,6,3,13,1.81,1.89,1.93
1,1,80,1,0,0,0,160,0,0,1,0,0,0,25600,320,0,128,1,1,64,1,1,2,80,0.0625,1,0,1,0,0,1,79,0.9875,32,6,3,14,1.64,1.83,1.34
1,1,84,1,0,0,0,168,0,0,1,0,0,0,28224,336,0,128,1,1,64,1,1,2,84,0.0625,1,0,1,0,0,1,83,0.988095238,32,6,3,14,1.52,1.53,1.2
1,1,88,1,0,0,0,176,0,0,1,0,0,0,30976,352,0,128,1,1,64,1,1,2,88,0.0625,1,0,1,0,0,1,87,0.988636364,32,6,3,15,1.57,1.73,1.21
1,1,92,1,0,0,0,184,0,0,1,0,0,0,33856,368,0,128,1,1,64,1,1,2,92,0.0625,1,0,1,0,0,1,91,0.989130435,32,6,3,16,1.68,1.76,1.47
1,1,96,1,0,0,0,192,0,0,1,0,0,0,36864,384,0,128,1,1,64,1,1,2,96,0.0625,1,0,1,0,0,1,95,0.989583333,32,6,3,16,1.66,1.82,1.4
1,1,100,1,0,0,0,200,0,0,1,0,0,0,40000,400,0,128,1,1,64,1,1,2,100,0.0625,1,0,1,0,0,1,99,0.99,32,6,4,17,1.53,2.03,1.36
1,1,104,1,0,0,0,208,0,0,1,0,0,0,43264,416,0,128,1,1,64,1,1,2,104,0.0625,1,0,1,0,0,1,103,0.990384615,32,6,4,18,1.7,1.92,1.53
1,1,108,1,0,0,0,216,0,0,1,0,0,0,46656,432,0,128,1,1,64,1,1,2,108,0.0625,1,0,1,0,0,1,107,0.990740741,32,6,4,18,1.61,2.01,1.49
1,1,112,1,0,0,0,224,0,0,1,0,0,0,50176,448,0,128,1,1,64,1,1,2,112,0.0625,1,0,1,0,0,1,111,0.991071429,32,6,4,19,1.71,2.15,1.82
1,1,116,1,0,0,0,232,0,0,1,0,0,0,53824,464,0,128,1,1,64,1,1,2,116,0.0625,1,0,1,0,0,1,115,0.99137931,32,6,4,20,1.97,1.87,1.96
1,1,120,1,0,0,0,240,0,0,1,0,0,0,57600,480,0,128,1,1,64,1,1,2,120,0.0625,1,0,1,0,0,1,119,0.991666667,32,6,4,20,1.8,1.87,1.84
1,1,124,1,0,0,0,248,0,0,1,0,0,0,61504,496,0,128,1,1,64,1,1,2,124,0.0625,1,0,1,0,0,1,123,0.991935484,32,6,4,21,1.91,2.13,1.57
1,1,128,1,0,0,0,256,0,0,1,0,0,0,65536,512,0,128,1,1,64,1,1,2,128,0.0625,1,0,1,0,0,1,127,0.9921875,32,6,4,22,1.97,1.8,1.24
1,1,132,1,0,0,0,264,0,0,1,0,0,0,69696,528,0,192,1,1,64,1,1,3,132,0.0625,1,0,1,0,0,1,131,0.992424242,32,6,5,22,1.67,1.62,1.25
1,1,136,1,0,0,0,272,0,0,1,0,0,0,73984,544,0,192,1,1,64,1,1,3,136,0.0625,1,0,1,0,0,1,135,0.992647059,32,6,5,23,1.68,1.82,1.14
1,1,140,1,0,0,0,280,0,0,1,0,0,0,78400,560,0,192,1,1,64,1,1,3,140,0.0625,1,0,1,0,0,1,139,0.992857143,32,6,5,24,1.71,1.75,1.55
1,1,144,1,0,0,0,288,0,0,1,0,0,0,82944,576,0,192,1,1,64,1,1,3,144,0.0625,1,0,1,0,0,1,143,0.993055556,32,6,5,24,1.8,2.14,1.47
1,1,148,1,0,0,0,296,0,0,1,0,0,0,87616,592,0,192,1,1,64,1,1,3,148,0.0625,1,0,1,0,0,1,147,0.993243243,32,6,5,25,1.69,1.95,1.47
1,1,152,1,0,0,0,304,0,0,1,0,0,0,92416,608,0,192,1,1,64,1,1,3,152,0.0625,1,0,1,0,0,1,151,0.993421053,32,6,5,26,1.78,1.89,1.64
1,1,156,1,0,0,0,312,0,0,1,0,0,0,97344,624,0,192,1,1,64,1,1,3,156,0.0625,1,0,1,0,0,1,155,0.993589744,32,6,5,26,1.55,1.96,1.31
1,1,160,1,0,0,0,320,0,0,1,0,0,0,102400,640,0,192,1,1,64,1,1,3,160,0.0625,1,0,1,0,0,1,159,0.99375,32,6,5,27,1.62,1.93,1.53
1,1,164,1,0,0,0,328,0,0,1,0,0,0,107584,656,0,192,1,1,64,1,1,3,164,0.0625,1,0,1,0,0,1,163,0.993902439,32,6,6,28,1.83,1.82,1.67
1,1,168,1,0,0,0,336,0,0,1,0,0,0,112896,672,0,192,1,1,64,1,1,3,168,0.0625,1,0,1,0,0,1,167,0.994047619,32,6,6,28,1.72,2.09,1.61
1,1,172,1,0,0,0,344,0,0,1,0,0,0,118336,688,0,192,1,1,64,1,1,3,172,0.0625,1,0,1,0,0,1,171,0.994186047,32,6,6,29,1.77,1.86,1.47
1,1,176,1,0,0,0,352,0,0,1,0,0,0,123904,704,0,192,1,1,64,1,1,3,176,0.0625,1,0,1,0,0,1,175,0.994318182,32,6,6,30,1.68,2.08,1.8
1,1,180,1,0,0,0,360,0,0,1,0,0,0,129600,720,0,192,1,1,64,1,1,3,180,0.0625,1,0,1,0,0,1,179,0.994444444,32,6,6,30,1.94,2.02,1.64
1,1,184,1,0,0,0,368,0,0,1,0,0,0,135424,736,0,192,1,1,64,1,1,3,184,0.0625,1,0,1,0,0,1,183,0.994565217,32,6,6,31,1.8,2.23,1.81
1,1,188,1,0,0,0,376,0,0,1,0,0,0,141376,752,0,192,1,1,64,1,1,3,188,0.0625,1,0,1,0,0,1,187,0.994680851,32,6,6,32,1.89,2.13,1.57
1,1,192,1,0,0,0,384,0,0,1,0,0,0,147456,768,0,192,1,1,64,1,1,3,192,0.0625,1,0,1,0,0,1,191,0.994791667,32,6,6,32,2.01,2.22,1.59
1,1,196,1,0,0,0,392,0,0,1,0,0,0,153664,784,0,256,1,1,64,1,1,4,196,0.0625,1,0,1,0,0,1,195,0.994897959,32,6,7,33,1.72,1.94,1.23
1,1,200,1,0,0,0,400,0,0,1,0,0,0,160000,800,0,256,1,1,64,1,1,4,200,0.0625,1,0,1,0,0,1,199,0.995,32,6,7,34,1.77,2.01,1.46
1,1,204,1,0,0,0,408,0,0,1,0,0,0,166464,816,0,256,1,1,64,1,1,4,204,0.0625,1,0,1,0,0,1,203,0.995098039,32,6,7,34,1.68,1.59,1.58
1,1,208,1,0,0,0,416,0,0,1,0,0,0,173056,832,0,256,1,1,64,1,1,4,208,0.0625,1,0,1,0,0,1,207,0.995192308,32,6,7,35,1.74,1.99,1.44
1,1,212,1,0,0,0,424,0,0,1,0,0,0,179776,848,0,256,1,1,64,1,1,4,212,0.0625,1,0,1,0,0,1,211,0.995283019,32,6,7,36,1.83,2.05,1.43
1,1,216,1,0,0,0,432,0,0,1,0,0,0,186624,864,0,256,1,1,64,1,1,4,216,0.0625,1,0,1,0,0,1,215,0.99537037,32,6,7,36,1.93,1.91,1.65
1,1,220,1,0,0,0,440,0,0,1,0,0,0,193600,880,0,256,1,1,64,1,1,4,220,0.0625,1,0,1,0,0,1,219,0.995454545,32,6,7,37,1.63,1.8,1.5
1,1,224,1,0,0,0,448,0,0,1,0,0,0,200704,896,0,256,1,1,64,1,1,4,224,0.0625,1,0,1,0,0,1,223,0.995535714,32,6,7,38,1.69,1.95,1.46
1,1,228,1,0,0,0,456,0,0,1,0,0,0,207936,912,0,256,1,1,64,1,1,4,228,0.0625,1,0,1,0,0,1,227,0.995614035,32,6,8,38,1.82,2,1.48
1,1,232,1,0,0,0,464,0,0,1,0,0,0,215296,928,0,256,1,1,64,1,1,4,232,0.0625,1,0,1,0,0,1,231,0.995689655,32,6,8,39,1.95,1.88,1.71
1,1,236,1,0,0,0,472,0,0,1,0,0,0,222784,944,0,256,1,1,64,1,1,4,236,0.0625,1,0,1,0,0,1,235,0.995762712,32,6,8,40,1.84,2.16,1.77
1,1,240,1,0,0,0,480,0,0,1,0,0,0,230400,960,0,256,1,1,64,1,1,4,240,0.0625,1,0,1,0,0,1,239,0.995833333,32,6,8,40,2.1,2.07,1.42
1,1,244,1,0,0,0,488,0,0,1,0,0,0,238144,976,0,256,1,1,64,1,1,4,244,0.0625,1,0,1,0,0,1,243,0.995901639,32,6,8,41,2.01,1.98,1.68
1,1,248,1,0,0,0,496,0,0,1,0,0,0,246016,992,0,256,1,1,64,1,1,4,248,0.0625,1,0,1,0,0,1,247,0.995967742,32,6,8,42,2.11,2.15,1.78
1,1,252,1,0,0,0,504,0,0,1,0,0,0,254016,1008,0,256,1,1,64,1,1,4,252,0.0625,1,0,1,0,0,1,251,0.996031746,32,6,8,42,1.86,2.13,1.79
1,1,256,1,0,0,0,512,0,0,1,0,0,0,262144,1024,0,256,1,1,64,1,1,4,256,0.0625,1,0,1,0,0,1,255,0.99609375,32,6,8,43,2.17,2.02,1.82
1,1,260,1,0,0,0,520,0,0,1,0,0,0,270400,1040,0,320,1,1,64,1,1,5,260,0.0625,1,0,1,0,0,1,259,0.996153846,32,6,9,44,1.99,2.33,1.68
1,1,264,1,0,0,0,528,0,0,1,0,0,0,278784,1056,0,320,1,1,64,1,1,5,264,0.0625,1,0,1,0,0,1,263,0.996212121,32,6,9,44,1.98,1.8,1.45
1,1,268,1,0,0,0,536,0,0,1,0,0,0,287296,1072,0,320,1,1,64,1,1,5,268,0.0625,1,0,1,0,0,1,267,0.996268657,32,6,9,45,1.79,2.12,1.48
1,1,272,1,0,0,0,544,0,0,1,0,0,0,295936,1088,0,320,1,1,64,1,1,5,272,0.0625,1,0,1,0,0,1,271,0.996323529,32,6,9,46,1.95,1.93,1.5
1,1,276,1,0,0,0,552,0,0,1,0,0,0,304704,1104,0,320,1,1,64,1,1,5,276,0.0625,1,0,1,0,0,1,275,0.996376812,32,6,9,46,2.03,1.94,1.77
1,1,280,1,0,0,0,560,0,0,1,0,0,0,313600,1120,0,320,1,1,64,1,1,5,280,0.0625,1,0,1,0,0,1,279,0.996428571,32,6,9,47,1.93,2.24,1.64
1,1,284,1,0,0,0,568,0,0,1,0,0,0,322624,1136,0,320,1,1,64,1,1,5,284,0.0625,1,0,1,0,0,1,283,0.996478873,32,6,9,48,2.05,2.38,1.95
1,1,288,1,0,0,0,576,0,0,1,0,0,0,331776,1152,0,320,1,1,64,1,1,5,288,0.0625,1,0,1,0,0,1,287,0.996527778,32,6,9,48,2.1,2.35,1.58
1,1,292,1,0,0,0,584,0,0,1,0,0,0,341056,1168,0,320,1,1,64,1,1,5,292,0.0625,1,0,1,0,0,1,291,0.996575342,32,6,10,49,2.23,2.09,1.86
1,1,296,1,0,0,0,592,0,0,1,0,0,0,350464,1184,0,320,1,1,64,1,1,5,296,0.0625,1,0,1,0,0,1,295,0.996621622,32,6,10,50,2.1,2.42,2.04
1,1,300,1,0,0,0,600,0,0,1,0,0,0,360000,1200,0,320,1,1,64,1,1,5,300,0.0625,1,0,1,0,0,1,299,0.996666667,32,6,10,50,1.97,2.17,1.43
1,1,304,1,0,0,0,608,0,0,1,0,0,0,369664,1216,0,320,1,1,64,1,1,5,304,0.0625,1,0,1,0,0,1,303,0.996710526,32,6,10,51,1.93,2.14,1.41
1,1,308,1,0,0,0,616,0,0,1,0,0,0,379456,1232,0,320,1,1,64,1,1,5,308,0.0625,1,0,1,0,0,1,307,0.996753247,32,6,10,52,1.96,2.21,1.62
1,1,312,1,0,0,0,624,0,0,1,0,0,0,389376,1248,0,320,1,1,64,1,1,5,312,0.0625,1,0,1,0,0,1,311,0.996794872,32,6,10,52,2.25,2.07,1.79
1,1,316,1,0,0,0,632,0,0,1,0,0,0,399424,1264,0,320,1,1,64,1,1,5,316,0.0625,1,0,1,0,0,1,315,0.996835443,32,6,10,53,2.43,2.2,1.41
1,1,320,1,0,0,0,640,0,0,1,0,0,0,409600,1280,0,320,1,1,64,1,1,5,320,0.0625,1,0,1,0,0,1,319,0.996875,32,6,10,54,2,2.23,1.4
1,1,324,1,0,0,0,648,0,0,1,0,0,0,419904,1296,0,384,1,1,64,1,1,6,324,0.0625,1,0,1,0,0,1,323,0.99691358,32,6,11,54,2.11,2.4,1.74
1,1,328,1,0,0,0,656,0,0,1,0,0,0,430336,1312,0,384,1,1,64,1,1,6,328,0.0625,1,0,1,0,0,1,327,0.99695122,32,6,11,55,2.43,2.41,1.87
1,1,332,1,0,0,0,664,0,0,1,0,0,0,440896,1328,0,384,1,1,64,1,1,6,332,0.0625,1,0,1,0,0,1,331,0.996987952,32,6,11,56,2.11,2.05,1.54
1,1,336,1,0,0,0,672,0,0,1,0,0,0,451584,1344,0,384,1,1,64,1,1,6,336,0.0625,1,0,1,0,0,1,335,0.99702381,32,6,11,56,2.19,2.23,1.58
1,1,340,1,0,0,0,680,0,0,1,0,0,0,462400,1360,0,384,1,1,64,1,1,6,340,0.0625,1,0,1,0,0,1,339,0.997058824,32,6,11,57,2.02,1.9,1.64
1,1,344,1,0,0,0,688,0,0,1,0,0,0,473344,1376,0,384,1,1,64,1,1,6,344,0.0625,1,0,1,0,0,1,343,0.997093023,32,6,11,58,2.1,1.92,1.68
1,1,348,1,0,0,0,696,0,0,1,0,0,0,484416,1392,0,384,1,1,64,1,1,6,348,0.0625,1,0,1,0,0,1,347,0.997126437,32,6,11,58,2.26,2.12,1.38
1,1,352,1,0,0,0,704,0,0,1,0,0,0,495616,1408,0,384,1,1,64,1,1,6,352,0.0625,1,0,1,0,0,1,351,0.997159091,32,6,11,59,2.18,2.45,1.79
1,1,356,1,0,0,0,712,0,0,1,0,0,0,506944,1424,0,384,1,1,64,1,1,6,356,0.0625,1,0,1,0,0,1,355,0.997191011,32,6,12,60,2.44,2.52,1.92
1,1,360,1,0,0,0,720,0,0,1,0,0,0,518400,1440,0,384,1,1,64,1,1,6,360,0.0625,1,0,1,0,0,1,359,0.997222222,32,6,12,60,2.17,2.29,1.46
1,1,364,1,0,0,0,728,0,0,1,0,0,0,529984,1456,0,384,1,1,64,1,1,6,364,0.0625,1,0,1,0,0,1,363,0.997252747,32,6,12,61,2.29,2.34,1.61
1,1,368,1,0,0,0,736,0,0,1,0,0,0,541696,1472,0,384,1,1,64,1,1,6,368,0.0625,1,0,1,0,0,1,367,0.997282609,32,6,12,62,2.38,2.2,1.89
1,1,372,1,0,0,0,744,0,0,1,0,0,0,553536,1488,0,384,1,1,64,1,1,6,372,0.0625,1,0,1,0,0,1,371,0.997311828,32,6,12,62,2.27,2.58,1.64
1,1,376,1,0,0,0,752,0,0,1,0,0,0,565504,1504,0,384,1,1,64,1,1,6,376,0.0625,1,0,1,0,0,1,375,0.997340426,32,6,12,63,2.34,2.16,1.49
1,1,380,1,0,0,0,760,0,0,1,0,0,0,577600,1520,0,384,1,1,64,1,1,6,380,0.0625,1,0,1,0,0,1,379,0.997368421,32,6,12,64,2.37,2.42,1.76
1,1,384,1,0,0,0,768,0,0,1,0,0,0,589824,1536,0,384,1,1,64,1,1,6,384,0.0625,1,0,1,0,0,1,383,0.997395833,32,6,12,64,2.09,2.19,1.7
1,1,388,1,0,0,0,776,0,0,1,0,0,0,602176,1552,0,448,1,1,64,1,1,7,388,0.0625,1,0,1,0,0,1,387,0.99742268,32,6,13,65,2.39,1.93,1.51
1,1,392,1,0,0,0,784,0,0,1,0,0,0,614656,1568,0,448,1,1,64,1,1,7,392,0.0625,1,0,1,0,0,1,391,0.99744898,32,6,13,66,2.44,2.56,1.61
1,1,396,1,0,0,0,792,0,0,1,0,0,0,627264,1584,0,448,1,1,64,1,1,7,396,0.0625,1,0,1,0,0,1,395,0.997474747,32,6,13,66,2.19,2.44,1.63
1,1,400,1,0,0,0,800,0,0,1,0,0,0,640000,1600,0,448,1,1,64,1,1,7,400,0.0625,1,0,1,0,0,1,399,0.9975,32,6,13,67,2.26,2.09,1.7
1,1,404,1,0,0,0,808,0,0,1,0,0,0,652864,1616,0,448,1,1,64,1,1,7,404,0.0625,1,0,1,0,0,1,403,0.997524752,32,6,13,68,2.37,2.26,1.53
1,1,408,1,0,0,0,816,0,0,1,0,0,0,665856,1632,0,448,1,1,64,1,1,7,408,0.0625,1,0,1,0,0,1,407,0.99754902,32,6,13,68,2.26,2.53,1.3
1,1,412,1,0,0,0,824,0,0,1,0,0,0,678976,1648,0,448,1,1,64,1,1,7,412,0.0625,1,0,1,0,0,1,411,0.997572816,32,6,13,69,2.48,2.53,1.73
1,1,416,1,0,0,0,832,0,0,1,0,0,0,692224,1664,0,448,1,1,64,1,1,7,416,0.0625,1,0,1,0,0,1,415,0.997596154,32,6,13,70,2.39,2.61,2
1,1,420,1,0,0,0,840,0,0,1,0,0,0,705600,1680,0,448,1,1,64,1,1,7,420,0.0625,1,0,1,0,0,1,419,0.997619048,32,6,14,70,2.43,2.2,1.81
1,1,424,1,0,0,0,848,0,0,1,0,0,0,719104,1696,0,448,1,1,64,1,1,7,424,0.0625,1,0,1,0,0,1,423,0.997641509,32,6,14,71,2.27,2.44,1.62
1,1,428,1,0,0,0,856,0,0,1,0,0,0,732736,1712,0,448,1,1,64,1,1,7,428,0.0625,1,0,1,0,0,1,427,0.997663551,32,6,14,72,2.44,2.68,1.64
1,1,432,1,0,0,0,864,0,0,1,0,0,0,746496,1728,0,448,1,1,64,1,1,7,432,0.0625,1,0,1,0,0,1,431,0.997685185,32,6,14,72,2.55,2.3,1.79
1,1,436,1,0,0,0,872,0,0,1,0,0,0,760384,1744,0,448,1,1,64,1,1,7,436,0.0625,1,0,1,0,0,1,435,0.997706422,32,6,14,73,2.67,2.35,1.93
1,1,440,1,0,0,0,880,0,0,1,0,0,0,774400,1760,0,448,1,1,64,1,1,7,440,0.0625,1,0,1,0,0,1,439,0.997727273,32,6,14,74,2.41,2.5,1.61
1,1,444,1,0,0,0,888,0,0,1,0,0,0,788544,1776,0,448,1,1,64,1,1,7,444,0.0625,1,0,1,0,0,1,443,0.997747748,32,6,14,74,2.33,2.33,1.35
1,1,448,1,0,0,0,896,0,0,1,0,0,0,802816,1792,0,448,1,1,64,1,1,7,448,0.0625,1,0,1,0,0,1,447,0.997767857,32,6,14,75,2.3,2.47,1.59
1,1,452,1,0,0,0,904,0,0,1,0,0,0,817216,1808,0,512,1,1,64,1,1,8,452,0.0625,1,0,1,0,0,1,451,0.997787611,32,6,15,76,2.28,2.46,1.5
1,1,456,1,0,0,0,912,0,0,1,0,0,0,831744,1824,0,512,1,1,64,1,1,8,456,0.0625,1,0,1,0,0,1,455,0.997807018,32,6,15,76,2.34,2.61,1.67
1,1,460,1,0,0,0,920,0,0,1,0,0,0,846400,1840,0,512,1,1,64,1,1,8,460,0.0625,1,0,1,0,0,1,459,0.997826087,32,6,15,77,2.41,2.51,1.62
1,1,464,1,0,0,0,928,0,0,1,0,0,0,861184,1856,0,512,1,1,64,1,1,8,464,0.0625,1,0,1,0,0,1,463,0.997844828,32,6,15,78,2.42,2.3,1.35
1,1,468,1,0,0,0,936,0,0,1,0,0,0,876096,1872,0,512,1,1,64,1,1,8,468,0.0625,1,0,1,0,0,1,467,0.997863248,32,6,15,78,2.56,2.6,1.82
1,1,472,1,0,0,0,944,0,0,1,0,0,0,891136,1888,0,512,1,1,64,1,1,8,472,0.0625,1,0,1,0,0,1,471,0.997881356,32,6,15,79,2.56,2.62,1.78
1,1,476,1,0,0,0,952,0,0,1,0,0,0,906304,1904,0,512,1,1,64,1,1,8,476,0.0625,1,0,1,0,0,1,475,0.99789916,32,6,15,80,2.31,2.42,1.59
1,1,480,1,0,0,0,960,0,0,1,0,0,0,921600,1920,0,512,1,1,64,1,1,8,480,0.0625,1,0,1,0,0,1,479,0.997916667,32,6,15,80,2.54,2.49,1.42
1,1,484,1,0,0,0,968,0,0,1,0,0,0,937024,1936,0,512,1,1,64,1,1,8,484,0.0625,1,0,1,0,0,1,483,0.997933884,32,6,16,81,2.48,2.65,1.73
1,1,488,1,0,0,0,976,0,0,1,0,0,0,952576,1952,0,512,1,1,64,1,1,8,488,0.0625,1,0,1,0,0,1,487,0.99795082,32,6,16,82,2.59,2.76,1.95
1,1,492,1,0,0,0,984,0,0,1,0,0,0,968256,1968,0,512,1,1,64,1,1,8,492,0.0625,1,0,1,0,0,1,491,0.99796748,32,6,16,82,2.39,2.45,1.69
1,1,496,1,0,0,0,992,0,0,1,0,0,0,984064,1984,0,512,1,1,64,1,1,8,496,0.0625,1,0,1,0,0,1,495,0.997983871,32,6,16,83,2.61,2.41,1.78
1,1,500,1,0,0,0,1000,0,0,1,0,0,0,1000000,2000,0,512,1,1,64,1,1,8,500,0.0625,1,0,1,0,0,1,499,0.998,32,6,16,84,2.7,2.77,1.88
1,1,504,1,0,0,0,1008,0,0,1,0,0,0,1016064,2016,0,512,1,1,64,1,1,8,504,0.0625,1,0,1,0,0,1,503,0.998015873,32,6,16,84,2.38,2.6,1.91
1,1,508,1,0,0,0,1016,0,0,1,0,0,0,1032256,2032,0,512,1,1,64,1,1,8,508,0.0625,1,0,1,0,0,1,507,0.998031496,32,6,16,85,2.6,2.3,1.49
1,1,512,1,0,0,0,1024,0,0,1,0,0,0,1048576,2048,0,512,1,1,64,1,1,8,512,0.0625,1,0,1,0,0,1,511,0.998046875,32,6,16,86,2.61,2.45,1.78
1,1,516,1,0,0,0,1032,0,0,1,0,0,0,1065024,2064,0,576,1,1,64,1,1,9,516,0.0625,1,0,1,0,0,1,515,0.998062016,32,6,17,86,2.5,2.69,1.94
1,1,520,1,0,0,0,1040,0,0,1,0,0,0,1081600,2080,0,576,1,1,64,1,1,9,520,0.0625,1,0,1,0,0,1,519,0.998076923,32,6,17,87,2.42,2.2,2
1,1,524,1,0,0,0,1048,0,0,1,0,0,0,1098304,2096,0,576,1,1,64,1,1,9,524,0.0625,1,0,1,0,0,1,523,0.998091603,32,6,17,88,2.48,2.68,2.06
1,1,528,1,0,0,0,1056,0,0,1,0,0,0,1115136,2112,0,576,1,1,64,1,1,9,528,0.0625,1,0,1,0,0,1,527,0.998106061,32,6,17,88,2.75,2.5,2.3
1,1,532,1,0,0,0,1064,0,0,1,0,0,0,1132096,2128,0,576,1,1,64,1,1,9,532,0.0625,1,0,1,0,0,1,531,0.998120301,32,6,17,89,2.46,2.82,1.72
1,1,536,1,0,0,0,1072,0,0,1,0,0,0,1149184,2144,0,576,1,1,64,1,1,9,536,0.0625,1,0,1,0,0,1,535,0.998134328,32,6,17,90,2.7,2.46,1.56
1,1,540,1,0,0,0,1080,0,0,1,0,0,0,1166400,2160,0,576,1,1,64,1,1,9,540,0.0625,1,0,1,0,0,1,539,0.998148148,32,6,17,90,2.77,2.57,1.7
1,1,544,1,0,0,0,1088,0,0,1,0,0,0,1183744,2176,0,576,1,1,64,1,1,9,544,0.0625,1,0,1,0,0,1,543,0.998161765,32,6,17,91,2.49,2.62,1.81
1,1,548,1,0,0,0,1096,0,0,1,0,0,0,1201216,2192,0,576,1,1,64,1,1,9,548,0.0625,1,0,1,0,0,1,547,0.998175182,32,6,18,92,2.74,2.76,1.98
1,1,552,1,0,0,0,1104,0,0,1,0,0,0,1218816,2208,0,576,1,1,64,1,1,9,552,0.0625,1,0,1,0,0,1,551,0.998188406,32,6,18,92,2.63,2.93,2.13
1,1,556,1,0,0,0,1112,0,0,1,0,0,0,1236544,2224,0,576,1,1,64,1,1,9,556,0.0625,1,0,1,0,0,1,555,0.998201439,32,6,18,93,2.65,2.72,2
1,1,560,1,0,0,0,1120,0,0,1,0,0,0,1254400,2240,0,576,1,1,64,1,1,9,560,0.0625,1,0,1,0,0,1,559,0.998214286,32,6,18,94,2.71,2.72,1.62
1,1,564,1,0,0,0,1128,0,0,1,0,0,0,1272384,2256,0,576,1,1,64,1,1,9,564,0.0625,1,0,1,0,0,1,563,0.99822695,32,6,18,94,2.77,2.92,1.92
1,1,568,1,0,0,0,1136,0,0,1,0,0,0,1290496,2272,0,576,1,1,64,1,1,9,568,0.0625,1,0,1,0,0,1,567,0.998239437,32,6,18,95,2.55,2.8,1.65
1,1,572,1,0,0,0,1144,0,0,1,0,0,0,1308736,2288,0,576,1,1,64,1,1,9,572,0.0625,1,0,1,0,0,1,571,0.998251748,32,6,18,96,2.79,2.63,2.04
1,1,576,1,0,0,0,1152,0,0,1,0,0,0,1327104,2304,0,576,1,1,64,1,1,9,576,0.0625,1,0,1,0,0,1,575,0.998263889,32,6,18,96,2.84,2.8,1.51
1,1,580,1,0,0,0,1160,0,0,1,0,0,0,1345600,2320,0,640,1,1,64,1,1,10,580,0.0625,1,0,1,0,0,1,579,0.998275862,32,6,19,97,2.73,2.53,1.9
1,1,584,1,0,0,0,1168,0,0,1,0,0,0,1364224,2336,0,640,1,1,64,1,1,10,584,0.0625,1,0,1,0,0,1,583,0.998287671,32,6,19,98,2.63,2.8,1.85
1,1,588,1,0,0,0,1176,0,0,1,0,0,0,1382976,2352,0,640,1,1,64,1,1,10,588,0.0625,1,0,1,0,0,1,587,0.99829932,32,6,19,98,2.72,3.01,2.08
1,1,592,1,0,0,0,1184,0,0,1,0,0,0,1401856,2368,0,640,1,1,64,1,1,10,592,0.0625,1,0,1,0,0,1,591,0.998310811,32,6,19,99,2.78,2.72,1.58
