Training sample index,Branch count,Read accesses to global memory (per thread),Write accesses to global memory (per thread),Read accesses to local memory (per thread),Write accesses to local memory (per thread),Read accesses to constant memory (per thread),Arithmetic operations (per thread),Logic operations (per thread),Bitwise operations (per thread),Comparison operations (per thread),Pown operations (per thread),Sqrt operations (per thread),Hypot operations (per thread),Data size transf from host to device (bytes),Data size transf from device to host (bytes),Data size allocated locally (bytes),Global work size dim 1 (number of threads),Global work size dim 2 (number of threads),Global work size dim 3 (number of threads),Local work size dim 1 (number of threads),Local work size dim 2 (number of threads),Local work size dim 3 (number of threads),Loop iterations,Intra cache usage global,Inter cache usage global,Intra collision global,Intra cohaleshing global,Intra cache usage local,Intra collision local,Intra cohaleshing local,Cache Misses,Tahiti Completion Time (ms),Tahiti Completion Time STDDEV,Devastator Completion Time (ms),Devastator Completion Time STDDEV,AMD A10-5800K APU with Radeon(tm) HD Graphics   Completion Time (ms),AMD A10-5800K APU with Radeon(tm) HD Graphics   Completion Time STDDEV
5,1,25,1,0,0,25,152,0,0,2,0,0,0,8726216,8678916,0,1488,1488,1,16,16,1,25,0.06640625,1.000116,127.5,0.5,0,0,1,4,9.44,5.074091052,9.43,5.115183281,28.55,9.831963181
5,1,25,1,0,0,25,152,0,0,2,0,0,0,9486500,9437184,0,1536,1536,1,16,16,1,25,0.06640625,1.000108,127.5,0.5,0,0,1,4,11.03,5.510816636,9.61,5.423827062,30.15,10.13545756
5,1,25,1,0,0,25,152,0,0,2,0,0,0,9498824,9449476,0,1552,1552,1,16,16,1,25,0.06640625,1.000106,127.5,0.5,0,0,1,4,11.17,6.249887999,9.96,6.046354273,26.36,7.232592896
5,1,25,1,0,0,25,152,0,0,2,0,0,0,10291364,10240000,0,1600,1600,1,16,16,1,25,0.06640625,1.0001,127.5,0.5,0,0,1,4,10.82,5.779930795,10.27,5.875125531,26.88,5.831432071
5,1,25,1,0,0,25,152,0,0,2,0,0,0,10304200,10252804,0,1616,1616,1,16,16,1,25,0.06640625,1.000098,127.5,0.5,0,0,1,4,10.52,5.117577552,10.07,3.899371744,26.99,5.119560528
5,1,25,1,0,0,25,152,0,0,2,0,0,0,11128996,11075584,0,1664,1664,1,16,16,1,25,0.06640625,1.000093,127.5,0.5,0,0,1,4,11,5.238320341,10.22,4.139033704,31.82,8.187038537
5,1,25,1,0,0,25,152,0,0,2,0,0,0,11142344,11088900,0,1680,1680,1,16,16,1,25,0.06640625,1.000091,127.5,0.5,0,0,1,4,10.94,5.495125112,10.85,5.479735395,33.73,9.596723399
5,1,25,1,0,0,25,152,0,0,2,0,0,0,11999396,11943936,0,1728,1728,1,16,16,1,25,0.06640625,1.000086,127.5,0.5,0,0,1,4,11.55,5.374709294,11.66,5.802103067,31.35,8.171138232
5,1,25,1,0,0,25,152,0,0,2,0,0,0,12013256,11957764,0,1744,1744,1,16,16,1,25,0.06640625,1.000084,127.5,0.5,0,0,1,4,11.92,6.616162029,11.27,4.390569439,31.48,5.468966996
5,1,25,1,0,0,25,152,0,0,2,0,0,0,12902564,12845056,0,1792,1792,1,16,16,1,25,0.06640625,1.00008,127.5,0.5,0,0,1,4,13.06,5.418154667,11.85,5.627388382,38.3,11.61679818
5,1,25,1,0,0,25,152,0,0,2,0,0,0,12916936,12859396,0,1808,1808,1,16,16,1,25,0.06640625,1.000078,127.5,0.5,0,0,1,4,12.63,5.191637507,11.76,5.122733645,35.42,9.657308114
5,1,25,1,0,0,25,152,0,0,2,0,0,0,13838500,13778944,0,1856,1856,1,16,16,1,25,0.06640625,1.000074,127.5,0.5,0,0,1,4,12.57,5.543022641,12.48,5.969053526,35.43,6.163205335
5,1,25,1,0,0,25,152,0,0,2,0,0,0,13853384,13793796,0,1872,1872,1,16,16,1,25,0.06640625,1.000073,127.5,0.5,0,0,1,4,12.5,5.369357503,12.14,3.87045217,39.62,10.44009579
5,1,25,1,0,0,25,152,0,0,2,0,0,0,14807204,14745600,0,1920,1920,1,16,16,1,25,0.06640625,1.000069,127.5,0.5,0,0,1,4,13.28,4.463361962,13.3,4.823898838,38.31,7.008130992
5,1,25,1,0,0,25,152,0,0,2,0,0,0,14822600,14760964,0,1936,1936,1,16,16,1,25,0.06640625,1.000068,127.5,0.5,0,0,1,4,13.51,5.206716816,13.04,4.906974628,42.09,11.394819
5,1,25,1,0,0,25,152,0,0,2,0,0,0,15808676,15745024,0,1984,1984,1,16,16,1,25,0.06640625,1.000065,127.5,0.5,0,0,1,4,13.85,5.459624529,13.29,4.294869032,43.2,9.8
5,1,25,1,0,0,25,152,0,0,2,0,0,0,15824584,15760900,0,2000,2000,1,16,16,1,25,0.06640625,1.000064,127.5,0.5,0,0,1,4,13.66,5.307014226,13.94,5.626402047,45.48,11.92852044
5,1,25,1,0,0,25,152,0,0,2,0,0,0,16842916,16777216,0,2048,2048,1,16,16,1,25,0.06640625,1.000061,127.5,0.5,0,0,1,4,17.25,6.088308468,14.68,5.697157186,50.96,14.92978232
5,1,25,1,0,0,25,152,0,0,2,0,0,0,16859336,16793604,0,2064,2064,1,16,16,1,25,0.06640625,1.00006,127.5,0.5,0,0,1,4,16.64,5.346999158,15.03,5.848854589,43.67,7.14850334
5,1,49,1,0,0,49,282,0,0,2,0,0,0,19796,16384,0,64,64,1,16,16,1,49,0.06640625,1.0625,127.5,0.5,0,0,1,6,3.38,4.983532883,3.6,4.955804677,3.01,5.294327153
5,1,49,1,0,0,49,282,0,0,2,0,0,0,20360,16900,0,80,80,1,16,16,1,49,0.06640625,1.04,127.5,0.5,0,0,1,6,3.53,5.054611756,4,5.904235768,2.95,5.466946131
5,1,49,1,0,0,49,282,0,0,2,0,0,0,72020,65536,0,128,128,1,16,16,1,49,0.06640625,1.015625,127.5,0.5,0,0,1,6,3.92,6.170380863,4.11,6.839437111,3.69,5.595882415
5,1,49,1,0,0,49,282,0,0,2,0,0,0,73096,66564,0,144,144,1,16,16,1,49,0.06640625,1.012346,127.5,0.5,0,0,1,6,3.88,7.59642021,4.02,6.858542119,3.75,6.359834904
5,1,49,1,0,0,49,282,0,0,2,0,0,0,157012,147456,0,192,192,1,16,16,1,49,0.06640625,1.006944,127.5,0.5,0,0,1,6,3.8,5.728874235,3.69,4.981355237,4.23,6.108772381
5,1,49,1,0,0,49,282,0,0,2,0,0,0,158600,148996,0,208,208,1,16,16,1,49,0.06640625,1.005917,127.5,0.5,0,0,1,6,3.95,6.202217345,4.28,6.586470982,4.62,6.511190367
5,1,49,1,0,0,49,282,0,0,2,0,0,0,274772,262144,0,256,256,1,16,16,1,49,0.06640625,1.003906,127.5,0.5,0,0,1,6,3.94,6.175467594,4.08,6.393246437,5.65,6.373970505
5,1,49,1,0,0,49,282,0,0,2,0,0,0,276872,264196,0,272,272,1,16,16,1,49,0.06640625,1.00346,127.5,0.5,0,0,1,6,3.8,5.723635209,4.06,5.651229955,4.95,5.634491991
5,1,49,1,0,0,49,282,0,0,2,0,0,0,425300,409600,0,320,320,1,16,16,1,49,0.06640625,1.0025,127.5,0.5,0,0,1,6,4.03,6.456709688,4.3,6.264982043,6.25,6.153657449
5,1,49,1,0,0,49,282,0,0,2,0,0,0,427912,412164,0,336,336,1,16,16,1,49,0.06640625,1.002268,127.5,0.5,0,0,1,6,3.51,5.121513448,4.28,6.654442125,6.15,5.865790654
5,1,49,1,0,0,49,282,0,0,2,0,0,0,608596,589824,0,384,384,1,16,16,1,49,0.06640625,1.001736,127.5,0.5,0,0,1,6,3.89,5.910829045,4.83,5.944838097,6.93,5.530379734
5,1,49,1,0,0,49,282,0,0,2,0,0,0,611720,592900,0,400,400,1,16,16,1,49,0.06640625,1.0016,127.5,0.5,0,0,1,6,4.08,5.9509327,4.27,4.985689521,7.08,5.724823141
5,1,49,1,0,0,49,282,0,0,2,0,0,0,824660,802816,0,448,448,1,16,16,1,49,0.06640625,1.001276,127.5,0.5,0,0,1,6,4.14,5.953184022,4.7,5.244997617,8.74,5.568877804
5,1,49,1,0,0,49,282,0,0,2,0,0,0,828296,806404,0,464,464,1,16,16,1,49,0.06640625,1.001189,127.5,0.5,0,0,1,6,3.63,4.702456805,4.92,5.543789318,7.74,5.123709594
5,1,49,1,0,0,49,282,0,0,2,0,0,0,1073492,1048576,0,512,512,1,16,16,1,49,0.06640625,1.000977,127.5,0.5,0,0,1,6,4.76,5.931475365,4.88,5.492321913,9.62,5.291086845
5,1,49,1,0,0,49,282,0,0,2,0,0,0,1077640,1052676,0,528,528,1,16,16,1,49,0.06640625,1.000918,127.5,0.5,0,0,1,6,4.3,5.378661544,4.72,5.071646675,9.83,5.282149184
5,1,49,1,0,0,49,282,0,0,2,0,0,0,1355092,1327104,0,576,576,1,16,16,1,49,0.06640625,1.000772,127.5,0.5,0,0,1,6,4.68,5.313906284,5.27,6.164178777,11.03,5.50173609
5,1,49,1,0,0,49,282,0,0,2,0,0,0,1359752,1331716,0,592,592,1,16,16,1,49,0.06640625,1.000731,127.5,0.5,0,0,1,6,4.94,6.407526824,5.51,5.893207955,11.53,5.89314008
5,1,49,1,0,0,49,282,0,0,2,0,0,0,1669460,1638400,0,640,640,1,16,16,1,49,0.06640625,1.000625,127.5,0.5,0,0,1,6,5.04,6.494489972,6.29,7.03035561,10.56,5.877618565
5,1,49,1,0,0,49,282,0,0,2,0,0,0,1674632,1643524,0,656,656,1,16,16,1,49,0.06640625,1.000595,127.5,0.5,0,0,1,6,4.33,4.512327559,5.66,5.623557593,13.15,5.09583163
5,1,49,1,0,0,49,282,0,0,2,0,0,0,2016596,1982464,0,704,704,1,16,16,1,49,0.06640625,1.000517,127.5,0.5,0,0,1,6,4.69,5.264399301,5.97,6.355241931,11.78,5.913679058
5,1,49,1,0,0,49,282,0,0,2,0,0,0,2022280,1988100,0,720,720,1,16,16,1,49,0.06640625,1.000494,127.5,0.5,0,0,1,6,5.11,5.926035774,5.57,4.89337307,14.11,5.545980526
5,1,49,1,0,0,49,282,0,0,2,0,0,0,2396500,2359296,0,768,768,1,16,16,1,49,0.06640625,1.000434,127.5,0.5,0,0,1,6,5.43,5.824525732,5.57,5.085774277,12.99,5.144890669
5,1,49,1,0,0,49,282,0,0,2,0,0,0,2402696,2365444,0,784,784,1,16,16,1,49,0.06640625,1.000417,127.5,0.5,0,0,1,6,5.17,5.178909152,5.88,5.295809664,16.46,6.085096548
5,1,49,1,0,0,49,282,0,0,2,0,0,0,2809172,2768896,0,832,832,1,16,16,1,49,0.06640625,1.00037,127.5,0.5,0,0,1,6,5.71,5.510526291,6.5,5.1623638,15.88,5.746790409
5,1,49,1,0,0,49,282,0,0,2,0,0,0,2815880,2775556,0,848,848,1,16,16,1,49,0.06640625,1.000356,127.5,0.5,0,0,1,6,5.87,5.949210032,6.78,5.649035316,14.97,6.555081998
5,1,49,1,0,0,49,282,0,0,2,0,0,0,3254612,3211264,0,896,896,1,16,16,1,49,0.06640625,1.000319,127.5,0.5,0,0,1,6,5.39,4.643048567,6.51,4.784339035,16.61,5.025723828
5,1,49,1,0,0,49,282,0,0,2,0,0,0,3261832,3218436,0,912,912,1,16,16,1,49,0.06640625,1.000308,127.5,0.5,0,0,1,6,5.83,5.297272883,6.45,4.552746424,16.45,5.611372381
5,1,49,1,0,0,49,282,0,0,2,0,0,0,3732820,3686400,0,960,960,1,16,16,1,49,0.06640625,1.000278,127.5,0.5,0,0,1,6,5.95,5.432080633,7.09,5.331219373,19.28,6.058184547
5,1,49,1,0,0,49,282,0,0,2,0,0,0,3740552,3694084,0,976,976,1,16,16,1,49,0.06640625,1.000269,127.5,0.5,0,0,1,6,6.28,6.253127218,7.18,5.694523685,18.38,5.369878956
5,1,49,1,0,0,49,282,0,0,2,0,0,0,4243796,4194304,0,1024,1024,1,16,16,1,49,0.06640625,1.000244,127.5,0.5,0,0,1,6,6.63,4.932859211,7.52,4.757057914,21.79,6.389514849
5,1,49,1,0,0,49,282,0,0,2,0,0,0,4252040,4202500,0,1040,1040,1,16,16,1,49,0.06640625,1.000237,127.5,0.5,0,0,1,6,6.55,5.046533464,7.47,4.98689282,22.59,7.222319572
5,1,49,1,0,0,49,282,0,0,2,0,0,0,4787540,4734976,0,1088,1088,1,16,16,1,49,0.06640625,1.000216,127.5,0.5,0,0,1,6,6.66,5.253988961,7.8,5.251666402,24.1,7.013558298
5,1,49,1,0,0,49,282,0,0,2,0,0,0,4796296,4743684,0,1104,1104,1,16,16,1,49,0.06640625,1.00021,127.5,0.5,0,0,1,6,6.64,5.56510557,7.95,5.947058096,23.6,7.337574531
5,1,49,1,0,0,49,282,0,0,2,0,0,0,5364052,5308416,0,1152,1152,1,16,16,1,49,0.06640625,1.000193,127.5,0.5,0,0,1,6,7.11,5.551387214,8.1,4.948737213,25.4,5.138093031
5,1,49,1,0,0,49,282,0,0,2,0,0,0,5373320,5317636,0,1168,1168,1,16,16,1,49,0.06640625,1.000188,127.5,0.5,0,0,1,6,7.42,5.807202425,8.91,5.981797389,25.79,6.981826409
5,1,49,1,0,0,49,282,0,0,2,0,0,0,5973332,5914624,0,1216,1216,1,16,16,1,49,0.06640625,1.000173,127.5,0.5,0,0,1,6,7.71,5.444804863,8.72,5.39088119,28.88,7.014670342
5,1,49,1,0,0,49,282,0,0,2,0,0,0,5983112,5924356,0,1232,1232,1,16,16,1,49,0.06640625,1.000169,127.5,0.5,0,0,1,6,7.96,6.418597978,8.88,6.485799874,27.31,4.930912694
5,1,49,1,0,0,49,282,0,0,2,0,0,0,6615380,6553600,0,1280,1280,1,16,16,1,49,0.06640625,1.000156,127.5,0.5,0,0,1,6,7.79,5.00258933,9.34,4.338709486,32.7,9.135097153
5,1,49,1,0,0,49,282,0,0,2,0,0,0,6625672,6563844,0,1296,1296,1,16,16,1,49,0.06640625,1.000152,127.5,0.5,0,0,1,6,8.01,5.574038034,9.76,5.43529208,35.13,10.39582128
5,1,49,1,0,0,49,282,0,0,2,0,0,0,7290196,7225344,0,1344,1344,1,16,16,1,49,0.06640625,1.000142,127.5,0.5,0,0,1,6,8.59,5.468262978,9.96,5.608778833,37.32,10.17337702
5,1,49,1,0,0,49,282,0,0,2,0,0,0,7301000,7236100,0,1360,1360,1,16,16,1,49,0.06640625,1.000138,127.5,0.5,0,0,1,6,8.96,6.355973568,10.25,6.538157233,36,10.35084538
5,1,49,1,0,0,49,282,0,0,2,0,0,0,7997780,7929856,0,1408,1408,1,16,16,1,49,0.06640625,1.000129,127.5,0.5,0,0,1,6,8.8,5.451605268,10.86,5.644501749,41.47,11.55028571
5,1,49,1,0,0,49,282,0,0,2,0,0,0,8009096,7941124,0,1424,1424,1,16,16,1,49,0.06640625,1.000126,127.5,0.5,0,0,1,6,9.09,6.120612714,10.67,5.159563935,37.69,9.423051523
5,1,49,1,0,0,49,282,0,0,2,0,0,0,8738132,8667136,0,1472,1472,1,16,16,1,49,0.06640625,1.000118,127.5,0.5,0,0,1,6,9.34,4.97638423,11.07,5.111271857,42.65,10.68398334
5,1,49,1,0,0,49,282,0,0,2,0,0,0,8749960,8678916,0,1488,1488,1,16,16,1,49,0.06640625,1.000116,127.5,0.5,0,0,1,6,9.49,5.248799863,10.73,4.474047385,38.84,6.233329768
5,1,49,1,0,0,49,282,0,0,2,0,0,0,9511252,9437184,0,1536,1536,1,16,16,1,49,0.06640625,1.000108,127.5,0.5,0,0,1,6,10.24,6.324745054,11.61,5.137888671,47.32,13.68494063
5,1,49,1,0,0,49,282,0,0,2,0,0,0,9523592,9449476,0,1552,1552,1,16,16,1,49,0.06640625,1.000106,127.5,0.5,0,0,1,6,9.62,5.071055117,11.54,4.97276583,46.86,11.05352432
5,1,49,1,0,0,49,282,0,0,2,0,0,0,10317140,10240000,0,1600,1600,1,16,16,1,49,0.06640625,1.0001,127.5,0.5,0,0,1,6,10.92,6.188182286,12.7,5.373081053,50.62,12.55450517
5,1,49,1,0,0,49,282,0,0,2,0,0,0,10329992,10252804,0,1616,1616,1,16,16,1,49,0.06640625,1.000098,127.5,0.5,0,0,1,6,10.67,5.455373498,12.73,5.504280153,51.21,14.55767495
5,1,49,1,0,0,49,282,0,0,2,0,0,0,11155796,11075584,0,1664,1664,1,16,16,1,49,0.06640625,1.000093,127.5,0.5,0,0,1,6,11.04,6.036422782,13.23,5.925968275,55.53,15.08671933
5,1,49,1,0,0,49,282,0,0,2,0,0,0,11169160,11088900,0,1680,1680,1,16,16,1,49,0.06640625,1.000091,127.5,0.5,0,0,1,6,10.79,5.461309367,13.58,5.481204247,49.55,8.747999771
5,1,49,1,0,0,49,282,0,0,2,0,0,0,12027220,11943936,0,1728,1728,1,16,16,1,49,0.06640625,1.000086,127.5,0.5,0,0,1,6,11.6,5.435071297,13.52,4.655061761,55.78,11.4826652
5,1,49,1,0,0,49,282,0,0,2,0,0,0,12041096,11957764,0,1744,1744,1,16,16,1,49,0.06640625,1.000084,127.5,0.5,0,0,1,6,11.96,6.21919609,13.95,5.661051139,57.98,15.8751252
5,1,49,1,0,0,49,282,0,0,2,0,0,0,12931412,12845056,0,1792,1792,1,16,16,1,49,0.06640625,1.00008,127.5,0.5,0,0,1,6,11.81,5.214777081,14.56,4.899632639,63.07,16.48287293
5,1,49,1,0,0,49,282,0,0,2,0,0,0,12945800,12859396,0,1808,1808,1,16,16,1,49,0.06640625,1.000078,127.5,0.5,0,0,1,6,11.77,5.388608355,14.85,5.860674023,61.14,15.97374095
5,1,49,1,0,0,49,282,0,0,2,0,0,0,13868372,13778944,0,1856,1856,1,16,16,1,49,0.06640625,1.000074,127.5,0.5,0,0,1,6,12.73,6.201378879,15.53,4.754902733,64.17,13.81307714
5,1,49,1,0,0,49,282,0,0,2,0,0,0,13883272,13793796,0,1872,1872,1,16,16,1,49,0.06640625,1.000073,127.5,0.5,0,0,1,6,12.69,5.659849821,15.6,5.447935389,65.09,14.42435094
5,1,49,1,0,0,49,282,0,0,2,0,0,0,14838100,14745600,0,1920,1920,1,16,16,1,49,0.06640625,1.000069,127.5,0.5,0,0,1,6,13.31,5.529367052,16.17,5.535440362,72.24,19.32310534
5,1,49,1,0,0,49,282,0,0,2,0,0,0,14853512,14760964,0,1936,1936,1,16,16,1,49,0.06640625,1.000068,127.5,0.5,0,0,1,6,13.34,5.725766324,16.09,4.804362601,68.63,14.98776501
5,1,49,1,0,0,49,282,0,0,2,0,0,0,15840596,15745024,0,1984,1984,1,16,16,1,49,0.06640625,1.000065,127.5,0.5,0,0,1,6,13.84,5.945956609,16.4,4.643274706,73.4,15.30032679
5,1,49,1,0,0,49,282,0,0,2,0,0,0,15856520,15760900,0,2000,2000,1,16,16,1,49,0.06640625,1.000064,127.5,0.5,0,0,1,6,13.92,6.6568461,16.65,4.775719841,70.72,12.01505722
5,1,49,1,0,0,49,282,0,0,2,0,0,0,16875860,16777216,0,2048,2048,1,16,16,1,49,0.06640625,1.000061,127.5,0.5,0,0,1,6,14.93,5.863880967,17.69,5.104302107,79.14,18.32976814
5,1,49,1,0,0,49,282,0,0,2,0,0,0,16892296,16793604,0,2064,2064,1,16,16,1,49,0.06640625,1.00006,127.5,0.5,0,0,1,6,14.76,5.706347343,17.91,5.848239051,78.08,16.70489749
5,1,81,1,0,0,81,452,0,0,2,0,0,0,21060,16384,0,64,64,1,16,16,1,81,0.06640625,1.0625,127.5,0.5,0,0,1,8,3.78,5.884861936,3.92,6.22363238,3.73,6.566361245
5,1,81,1,0,0,81,452,0,0,2,0,0,0,21640,16900,0,80,80,1,16,16,1,81,0.06640625,1.04,127.5,0.5,0,0,1,8,3.92,6.587381877,4.3,7.21734023,3.88,8.162450612
5,1,81,1,0,0,81,452,0,0,2,0,0,0,74308,65536,0,128,128,1,16,16,1,81,0.06640625,1.015625,127.5,0.5,0,0,1,8,3.92,6.108485901,4.21,6.983258552,3.98,6.122058477
5,1,81,1,0,0,81,452,0,0,2,0,0,0,75400,66564,0,144,144,1,16,16,1,81,0.06640625,1.012346,127.5,0.5,0,0,1,8,3.84,6.239743584,4.3,7.533259587,3.55,5.80925985
5,1,81,1,0,0,81,452,0,0,2,0,0,0,160324,147456,0,192,192,1,16,16,1,81,0.06640625,1.006944,127.5,0.5,0,0,1,8,4.26,7.263084744,4.56,7.434137475,5.39,7.767747421
5,1,81,1,0,0,81,452,0,0,2,0,0,0,161928,148996,0,208,208,1,16,16,1,81,0.06640625,1.005917,127.5,0.5,0,0,1,8,3.85,5.884513574,4.1,6.052272301,4.75,5.682209077
5,1,81,1,0,0,81,452,0,0,2,0,0,0,279108,262144,0,256,256,1,16,16,1,81,0.06640625,1.003906,127.5,0.5,0,0,1,8,4.07,6.553251102,4.39,6.485206242,6.44,5.977156515
5,1,81,1,0,0,81,452,0,0,2,0,0,0,281224,264196,0,272,272,1,16,16,1,81,0.06640625,1.00346,127.5,0.5,0,0,1,8,4.11,6.712518156,4.48,6.602242043,6.81,7.07770443
5,1,81,1,0,0,81,452,0,0,2,0,0,0,430660,409600,0,320,320,1,16,16,1,81,0.06640625,1.0025,127.5,0.5,0,0,1,8,3.69,5.241555113,4.17,5.008103433,7.5,5.346961754
5,1,81,1,0,0,81,452,0,0,2,0,0,0,433288,412164,0,336,336,1,16,16,1,81,0.06640625,1.002268,127.5,0.5,0,0,1,8,3.89,5.978118433,4.64,5.624091038,7.54,6.585468852
5,1,81,1,0,0,81,452,0,0,2,0,0,0,614980,589824,0,384,384,1,16,16,1,81,0.06640625,1.001736,127.5,0.5,0,0,1,8,4.28,6.109140692,4.85,5.870902827,9.07,5.433700397
5,1,81,1,0,0,81,452,0,0,2,0,0,0,618120,592900,0,400,400,1,16,16,1,81,0.06640625,1.0016,127.5,0.5,0,0,1,8,3.76,5.265206549,4.63,4.869609841,9.52,5.434114463
5,1,81,1,0,0,81,452,0,0,2,0,0,0,832068,802816,0,448,448,1,16,16,1,81,0.06640625,1.001276,127.5,0.5,0,0,1,8,3.88,5.689077254,4.56,4.860699538,9.84,4.985418739
5,1,81,1,0,0,81,452,0,0,2,0,0,0,835720,806404,0,464,464,1,16,16,1,81,0.06640625,1.001189,127.5,0.5,0,0,1,8,4.14,5.81037004,5.19,6.825972458,11.5,6.163602842
5,1,81,1,0,0,81,452,0,0,2,0,0,0,1081924,1048576,0,512,512,1,16,16,1,81,0.06640625,1.000977,127.5,0.5,0,0,1,8,3.97,4.655008056,4.9,4.691481642,11.18,5.148553195
5,1,81,1,0,0,81,452,0,0,2,0,0,0,1086088,1052676,0,528,528,1,16,16,1,81,0.06640625,1.000918,127.5,0.5,0,0,1,8,4.16,5.076849417,5.5,4.754997371,12.04,5.628356776
5,1,81,1,0,0,81,452,0,0,2,0,0,0,1364548,1327104,0,576,576,1,16,16,1,81,0.06640625,1.000772,127.5,0.5,0,0,1,8,4.38,4.910763688,5.46,4.879385207,12.87,5.794229888
5,1,81,1,0,0,81,452,0,0,2,0,0,0,1369224,1331716,0,592,592,1,16,16,1,81,0.06640625,1.000731,127.5,0.5,0,0,1,8,4.69,5.823564201,5.58,5.359440269,13.95,6.020589672
5,1,81,1,0,0,81,452,0,0,2,0,0,0,1679940,1638400,0,640,640,1,16,16,1,81,0.06640625,1.000625,127.5,0.5,0,0,1,8,4.68,5.313906284,5.54,4.974776377,14.88,5.51049907
5,1,81,1,0,0,81,452,0,0,2,0,0,0,1685128,1643524,0,656,656,1,16,16,1,81,0.06640625,1.000595,127.5,0.5,0,0,1,8,4.73,5.870017036,5.9,6.012487006,16.97,7.493270314
5,1,81,1,0,0,81,452,0,0,2,0,0,0,2028100,1982464,0,704,704,1,16,16,1,81,0.06640625,1.000517,127.5,0.5,0,0,1,8,4.99,5.752382115,6.79,5.495989447,20.61,7.451033485
5,1,81,1,0,0,81,452,0,0,2,0,0,0,2033800,1988100,0,720,720,1,16,16,1,81,0.06640625,1.000494,127.5,0.5,0,0,1,8,4.78,5.42324626,6.49,4.881587856,18.34,6.101180214
5,1,81,1,0,0,81,452,0,0,2,0,0,0,2409028,2359296,0,768,768,1,16,16,1,81,0.06640625,1.000434,127.5,0.5,0,0,1,8,5.6,6.191930232,7.08,6.38698677,20.24,7.048574324
5,1,81,1,0,0,81,452,0,0,2,0,0,0,2415240,2365444,0,784,784,1,16,16,1,81,0.06640625,1.000417,127.5,0.5,0,0,1,8,5.39,5.466068057,6.63,5.187783727,19.8,6.20644826
5,1,81,1,0,0,81,452,0,0,2,0,0,0,2822724,2768896,0,832,832,1,16,16,1,81,0.06640625,1.00037,127.5,0.5,0,0,1,8,5.65,5.16599458,7.38,4.683545665,22.17,4.892964337
5,1,81,1,0,0,81,452,0,0,2,0,0,0,2829448,2775556,0,848,848,1,16,16,1,81,0.06640625,1.000356,127.5,0.5,0,0,1,8,5.76,5.671190351,7.63,5.46196851,22.59,6.185620422
5,1,81,1,0,0,81,452,0,0,2,0,0,0,3269188,3211264,0,896,896,1,16,16,1,81,0.06640625,1.000319,127.5,0.5,0,0,1,8,5.96,5.856483587,7.75,5.395136699,25.23,5.504280153
5,1,81,1,0,0,81,452,0,0,2,0,0,0,3276424,3218436,0,912,912,1,16,16,1,81,0.06640625,1.000308,127.5,0.5,0,0,1,8,5.55,5.148543483,7.82,5.630950186,26.03,6.479899691
5,1,81,1,0,0,81,452,0,0,2,0,0,0,3748420,3686400,0,960,960,1,16,16,1,81,0.06640625,1.000278,127.5,0.5,0,0,1,8,5.78,5.352718935,8.47,5.21431683,30.15,8.075116098
5,1,81,1,0,0,81,452,0,0,2,0,0,0,3756168,3694084,0,976,976,1,16,16,1,81,0.06640625,1.000269,127.5,0.5,0,0,1,8,6.31,6.286008272,8.96,6.048007937,29.75,7.335359569
5,1,81,1,0,0,81,452,0,0,2,0,0,0,4260420,4194304,0,1024,1024,1,16,16,1,81,0.06640625,1.000244,127.5,0.5,0,0,1,8,6.44,4.697488691,8.24,4.064775517,35.55,8.564315501
5,1,81,1,0,0,81,452,0,0,2,0,0,0,4268680,4202500,0,1040,1040,1,16,16,1,81,0.06640625,1.000237,127.5,0.5,0,0,1,8,6.88,5.752008345,8.85,5.61493544,36.01,9.999494987
5,1,81,1,0,0,81,452,0,0,2,0,0,0,4805188,4734976,0,1088,1088,1,16,16,1,81,0.06640625,1.000216,127.5,0.5,0,0,1,8,6.74,5.46556493,9.92,5.77525757,36.28,7.218143806
5,1,81,1,0,0,81,452,0,0,2,0,0,0,4813960,4743684,0,1104,1104,1,16,16,1,81,0.06640625,1.00021,127.5,0.5,0,0,1,8,7.19,6.92343123,9.28,4.340691189,35.6,5.911006682
5,1,81,1,0,0,81,452,0,0,2,0,0,0,5382724,5308416,0,1152,1152,1,16,16,1,81,0.06640625,1.000193,127.5,0.5,0,0,1,8,6.99,4.960836623,10.12,4.868839698,42.98,9.72623257
5,1,81,1,0,0,81,452,0,0,2,0,0,0,5392008,5317636,0,1168,1168,1,16,16,1,81,0.06640625,1.000188,127.5,0.5,0,0,1,8,7.27,5.74779088,10.53,5.710437812,44.12,10.69792503
5,1,81,1,0,0,81,452,0,0,2,0,0,0,5993028,5914624,0,1216,1216,1,16,16,1,81,0.06640625,1.000173,127.5,0.5,0,0,1,8,8.18,6.895476778,11.09,6.285053699,48.49,12.17907632
5,1,81,1,0,0,81,452,0,0,2,0,0,0,6002824,5924356,0,1232,1232,1,16,16,1,81,0.06640625,1.000169,127.5,0.5,0,0,1,8,7.8,5.798275606,11.11,5.971423616,48.35,12.27222474
5,1,81,1,0,0,81,452,0,0,2,0,0,0,6636100,6553600,0,1280,1280,1,16,16,1,81,0.06640625,1.000156,127.5,0.5,0,0,1,8,8.06,6.072594174,12.02,6.054717169,51.87,11.99054211
5,1,81,1,0,0,81,452,0,0,2,0,0,0,6646408,6563844,0,1296,1296,1,16,16,1,81,0.06640625,1.000152,127.5,0.5,0,0,1,8,7.71,5.259838401,11.99,6.192729608,54.36,14.95227073
